label,metric,mean,std,count
16_Cerebral_peduncle_R,alpha_split_B,2.2454281210899354,0.1274508437446981,30
17_Cerebral_peduncle_L,FA,0.46873799264431,0.04350727347490933,30
17_Cerebral_peduncle_L,MD,0.00047641613249046105,1.5006053863102587e-05,30
17_Cerebral_peduncle_L,MK,1.1148722012837728,0.03208534593216179,30
17_Cerebral_peduncle_L,alpha_persistence,2.062503739198049,0.10508107995853526,30
17_Cerebral_peduncle_L,alpha_split_A,2.188319218158722,0.13421080497819232,30
17_Cerebral_peduncle_L,alpha_split_B,2.159485673904419,0.0913189875274237,30
18_Anterior_limb_of_internal_capsule_R,FA,0.4904165118932724,0.03815165338937739,30
18_Anterior_limb_of_internal_capsule_R,MD,0.0004622201862124105,2.638827796071422e-05,30
18_Anterior_limb_of_internal_capsule_R,MK,1.102802437543869,0.07576815008439843,30
18_Anterior_limb_of_internal_capsule_R,alpha_persistence,2.15859219233195,0.06218510879695665,30
18_Anterior_limb_of_internal_capsule_R,alpha_split_A,2.1490521748860676,0.07692967794612283,30
18_Anterior_limb_of_internal_capsule_R,alpha_split_B,2.2138301690419513,0.06230475541972883,30
19_Anterior_limb_of_internal_capsule_L,FA,0.6076419800519943,0.032171823456085824,30
19_Anterior_limb_of_internal_capsule_L,MD,0.0004799443791853264,1.283808664587494e-05,30
19_Anterior_limb_of_internal_capsule_L,MK,1.16933354139328,0.025955435145778877,30
19_Anterior_limb_of_internal_capsule_L,alpha_persistence,2.2386028448740642,0.11248569143724169,30
19_Anterior_limb_of_internal_capsule_L,alpha_split_A,2.2604284326235455,0.12118118637107436,30
19_Anterior_limb_of_internal_capsule_L,alpha_split_B,2.190790319442749,0.11768171988720189,30
20_Posterior_limb_of_internal_capsule_R,FA,0.631256490945816,0.029174478107617224,30
20_Posterior_limb_of_internal_capsule_R,MD,0.00045116804152106247,2.0112036641738753e-05,30
20_Posterior_limb_of_internal_capsule_R,MK,1.1494729240735373,0.07628330109394325,30
20_Posterior_limb_of_internal_capsule_R,alpha_persistence,2.316295353571574,0.09455833143321775,30
20_Posterior_limb_of_internal_capsule_R,alpha_split_A,2.348142941792806,0.11412781619852483,30
20_Posterior_limb_of_internal_capsule_R,alpha_split_B,2.281514803568522,0.12646072883871518,30
21_Posterior_limb_of_internal_capsule_L,FA,0.574423611164093,0.03435027188107686,30
21_Posterior_limb_of_internal_capsule_L,MD,0.0005301168227257828,1.9685313077585607e-05,30
21_Posterior_limb_of_internal_capsule_L,MK,1.0617544929186502,0.030226910501647008,30
21_Posterior_limb_of_internal_capsule_L,alpha_persistence,2.274585012594859,0.1885037522360888,30
21_Posterior_limb_of_internal_capsule_L,alpha_split_A,2.0453670303026836,0.13838861204148686,30
21_Posterior_limb_of_internal_capsule_L,alpha_split_B,2.1807042598724364,0.18385420380570167,30
22_Retrolenticular_part_of_internal_capsule_R,FA,0.589285483956337,0.03455672387472502,30
22_Retrolenticular_part_of_internal_capsule_R,MD,0.0005134111182997003,2.6192423474360327e-05,30
22_Retrolenticular_part_of_internal_capsule_R,MK,1.0654862682024637,0.030598279295031987,30
22_Retrolenticular_part_of_internal_capsule_R,alpha_persistence,2.269998065630595,0.1388494243776127,30
22_Retrolenticular_part_of_internal_capsule_R,alpha_split_A,2.0861876408259072,0.10565409987508678,30
22_Retrolenticular_part_of_internal_capsule_R,alpha_split_B,2.156106173992157,0.15850144452127643,30
23_Retrolenticular_part_of_internal_capsule_L,FA,0.4242327799399694,0.030550935573487804,30
23_Retrolenticular_part_of_internal_capsule_L,MD,0.0005079362716060131,2.262805862418941e-05,30
23_Retrolenticular_part_of_internal_capsule_L,MK,1.0617204427719116,0.03733108205036789,30
23_Retrolenticular_part_of_internal_capsule_L,alpha_persistence,2.1260600964228313,0.07273872301397431,30
23_Retrolenticular_part_of_internal_capsule_L,alpha_split_A,2.2488314708073935,0.10019866794583117,30
23_Retrolenticular_part_of_internal_capsule_L,alpha_split_B,2.1613736788431805,0.05525404468953388,30
24_Anterior_corona_radiata_R,FA,0.4382118384043376,0.027614064463627054,30
24_Anterior_corona_radiata_R,MD,0.0005060255187951649,2.543517774526723e-05,30
24_Anterior_corona_radiata_R,MK,1.0678987701733906,0.04141044408931896,30
24_Anterior_corona_radiata_R,alpha_persistence,2.227687040964762,0.11381882302915446,30
24_Anterior_corona_radiata_R,alpha_split_A,2.1885633428891498,0.08591370025955129,30
24_Anterior_corona_radiata_R,alpha_split_B,2.3192108710606893,0.09018635636037184,30
25_Anterior_corona_radiata_L,FA,0.47560981611410774,0.027659525209731504,30
